epoch,train_loss,train_cls_loss,train_mmd,val_mean_acc,val_mean_macro_f1,val_worst_acc,val_worst_macro_f1,val_photo_acc,val_photo_macro_f1,val_art_painting_acc,val_art_painting_macro_f1,val_cartoon_acc,val_cartoon_macro_f1
1,2.5232794345953526,1.9394273024338942,0.5838516757019565,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
2,2.4479357075487447,1.9351802728114984,0.5127552717159956,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
3,2.402556851378873,1.9296845004089878,0.47287192711463344,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
4,2.4271240234375,1.9349791697966747,0.4921459295810797,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
5,2.4174658620459404,1.9339847401676016,0.4834802741678352,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
6,2.3746050973223825,1.931880592280983,0.44272443983289933,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
